index,value,variable,has_issue,issue_type,Réponse correcte
4500,3000,savon_lessive,TRUE,normal distribution outlier,
4501,3000,savon_lessive,TRUE,normal distribution outlier,
4502,4000,savon_lessive,TRUE,normal distribution outlier,
4503,3000,savon_lessive,TRUE,normal distribution outlier,
4504,1500,savon_lessive,TRUE,normal distribution outlier,
4505,3000,savon_lessive,TRUE,normal distribution outlier,
4506,1500,savon_lessive,TRUE,normal distribution outlier,
4507,1500,savon_lessive,TRUE,normal distribution outlier,
4508,3000,savon_lessive,TRUE,normal distribution outlier,
4509,3000,savon_lessive,TRUE,normal distribution outlier,
4510,1500,savon_lessive,TRUE,normal distribution outlier,
4511,9000,savon_lessive,TRUE,normal distribution outlier,
4512,3000,savon_lessive,TRUE,normal distribution outlier,
4518,1500,savon_lessive,TRUE,normal distribution outlier,
4519,2000,savon_lessive,TRUE,normal distribution outlier,
4521,1500,savon_lessive,TRUE,normal distribution outlier,
4522,2000,savon_lessive,TRUE,normal distribution outlier,
4583,3500,savon_lessive,TRUE,normal distribution outlier,
4596,1450,savon_lessive,TRUE,normal distribution outlier,
5407,2400,savon_lessive,TRUE,normal distribution outlier,
5411,1500,savon_lessive,TRUE,normal distribution outlier,
5414,2400,savon_lessive,TRUE,normal distribution outlier,
5419,1500,savon_lessive,TRUE,normal distribution outlier,
5426,2400,savon_lessive,TRUE,normal distribution outlier,
5431,2000,savon_lessive,TRUE,normal distribution outlier,
5435,1600,savon_lessive,TRUE,normal distribution outlier,
5436,2000,savon_lessive,TRUE,normal distribution outlier,
5437,2000,savon_lessive,TRUE,normal distribution outlier,
5440,1400,savon_lessive,TRUE,normal distribution outlier,
5451,1600,savon_lessive,TRUE,normal distribution outlier,
5453,3000,savon_lessive,TRUE,normal distribution outlier,
6334,3000,savon_lessive,TRUE,normal distribution outlier,
6380,8000,savon_lessive,TRUE,normal distribution outlier,
6638,3000,savon_lessive,TRUE,normal distribution outlier,
6678,3000,savon_lessive,TRUE,normal distribution outlier,
6679,1500,savon_lessive,TRUE,normal distribution outlier,
6681,3000,savon_lessive,TRUE,normal distribution outlier,
8143,2000,savon_lessive,TRUE,normal distribution outlier,
8147,1400,savon_lessive,TRUE,normal distribution outlier,
8827,2000,savon_lessive,TRUE,normal distribution outlier,
8830,1400,savon_lessive,TRUE,normal distribution outlier,
8833,2250,savon_lessive,TRUE,normal distribution outlier,
8834,2000,savon_lessive,TRUE,normal distribution outlier,
8836,2000,savon_lessive,TRUE,normal distribution outlier,
8840,2000,savon_lessive,TRUE,normal distribution outlier,
8841,1500,savon_lessive,TRUE,normal distribution outlier,
8846,2000,savon_lessive,TRUE,normal distribution outlier,
8869,2000,savon_lessive,TRUE,normal distribution outlier,
8875,1400,savon_lessive,TRUE,normal distribution outlier,
8878,1350,savon_lessive,TRUE,normal distribution outlier,
8883,2000,savon_lessive,TRUE,normal distribution outlier,
8898,1600,savon_lessive,TRUE,normal distribution outlier,
8900,1500,savon_lessive,TRUE,normal distribution outlier,
8906,1300,savon_lessive,TRUE,normal distribution outlier,
8907,1400,savon_lessive,TRUE,normal distribution outlier,
9246,2000,savon_lessive,TRUE,normal distribution outlier,
465,250,gobelet,TRUE,normal distribution outlier,
466,500,gobelet,TRUE,normal distribution outlier,
467,250,gobelet,TRUE,normal distribution outlier,
609,500,gobelet,TRUE,normal distribution outlier,
612,1500,gobelet,TRUE,normal distribution outlier,
619,500,gobelet,TRUE,normal distribution outlier,
625,250,gobelet,TRUE,normal distribution outlier,
713,500,gobelet,TRUE,normal distribution outlier,
715,250,gobelet,TRUE,normal distribution outlier,
717,750,gobelet,TRUE,normal distribution outlier,
720,500,gobelet,TRUE,normal distribution outlier,
1422,250,gobelet,TRUE,normal distribution outlier,
1423,500,gobelet,TRUE,normal distribution outlier,
1424,250,gobelet,TRUE,normal distribution outlier,
1601,250,gobelet,TRUE,normal distribution outlier,
1602,250,gobelet,TRUE,normal distribution outlier,
1603,250,gobelet,TRUE,normal distribution outlier,
1637,250,gobelet,TRUE,normal distribution outlier,
1638,250,gobelet,TRUE,normal distribution outlier,
1639,250,gobelet,TRUE,normal distribution outlier,
1711,250,gobelet,TRUE,normal distribution outlier,
1712,250,gobelet,TRUE,normal distribution outlier,
1715,250,gobelet,TRUE,normal distribution outlier,
1717,500,gobelet,TRUE,normal distribution outlier,
1752,250,gobelet,TRUE,normal distribution outlier,
2613,750,gobelet,TRUE,normal distribution outlier,
2614,250,gobelet,TRUE,normal distribution outlier,
2615,500,gobelet,TRUE,normal distribution outlier,
2616,750,gobelet,TRUE,normal distribution outlier,
5862,150,gobelet,TRUE,normal distribution outlier,
3127,500,serviette_hyg,TRUE,normal distribution outlier,
3139,1000,serviette_hyg,TRUE,normal distribution outlier,
5414,1000,serviette_hyg,TRUE,normal distribution outlier,
5426,1000,serviette_hyg,TRUE,normal distribution outlier,
9246,1000,serviette_hyg,TRUE,normal distribution outlier,
141,20,nb_seaux,TRUE,normal distribution outlier,
191,10,nb_seaux,TRUE,normal distribution outlier,
378,10,nb_seaux,TRUE,normal distribution outlier,
693,14,nb_seaux,TRUE,normal distribution outlier,
899,10,nb_seaux,TRUE,normal distribution outlier,
982,15,nb_seaux,TRUE,normal distribution outlier,
1286,20,nb_seaux,TRUE,normal distribution outlier,
1686,20,nb_seaux,TRUE,normal distribution outlier,
1719,14,nb_seaux,TRUE,normal distribution outlier,
1929,10,nb_seaux,TRUE,normal distribution outlier,
1933,10,nb_seaux,TRUE,normal distribution outlier,
1969,10,nb_seaux,TRUE,normal distribution outlier,
2183,20,nb_seaux,TRUE,normal distribution outlier,
2758,20,nb_seaux,TRUE,normal distribution outlier,
4136,10,nb_seaux,TRUE,normal distribution outlier,
4403,15,nb_seaux,TRUE,normal distribution outlier,
4662,15,nb_seaux,TRUE,normal distribution outlier,
4663,14,nb_seaux,TRUE,normal distribution outlier,
4664,28,nb_seaux,TRUE,normal distribution outlier,
4665,30,nb_seaux,TRUE,normal distribution outlier,
4666,28,nb_seaux,TRUE,normal distribution outlier,
4667,15,nb_seaux,TRUE,normal distribution outlier,
4668,14,nb_seaux,TRUE,normal distribution outlier,
4677,20,nb_seaux,TRUE,normal distribution outlier,
4904,14,nb_seaux,TRUE,normal distribution outlier,
4919,14,nb_seaux,TRUE,normal distribution outlier,
5422,20,nb_seaux,TRUE,normal distribution outlier,
5462,45,nb_seaux,TRUE,normal distribution outlier,
5528,10,nb_seaux,TRUE,normal distribution outlier,
5812,15,nb_seaux,TRUE,normal distribution outlier,
5896,20,nb_seaux,TRUE,normal distribution outlier,
5950,20,nb_seaux,TRUE,normal distribution outlier,
5956,10,nb_seaux,TRUE,normal distribution outlier,
5957,10,nb_seaux,TRUE,normal distribution outlier,
6044,20,nb_seaux,TRUE,normal distribution outlier,
6485,14,nb_seaux,TRUE,normal distribution outlier,
6488,14,nb_seaux,TRUE,normal distribution outlier,
6489,14,nb_seaux,TRUE,normal distribution outlier,
6511,28,nb_seaux,TRUE,normal distribution outlier,
6578,14,nb_seaux,TRUE,normal distribution outlier,
6579,30,nb_seaux,TRUE,normal distribution outlier,
6591,14,nb_seaux,TRUE,normal distribution outlier,
6607,14,nb_seaux,TRUE,normal distribution outlier,
6741,15,nb_seaux,TRUE,normal distribution outlier,
6746,30,nb_seaux,TRUE,normal distribution outlier,
6751,14,nb_seaux,TRUE,normal distribution outlier,
6753,14,nb_seaux,TRUE,normal distribution outlier,
6754,28,nb_seaux,TRUE,normal distribution outlier,
6755,14,nb_seaux,TRUE,normal distribution outlier,
6756,30,nb_seaux,TRUE,normal distribution outlier,
6757,14,nb_seaux,TRUE,normal distribution outlier,
6758,12,nb_seaux,TRUE,normal distribution outlier,
6760,20,nb_seaux,TRUE,normal distribution outlier,
6763,12,nb_seaux,TRUE,normal distribution outlier,
6769,28,nb_seaux,TRUE,normal distribution outlier,
6771,30,nb_seaux,TRUE,normal distribution outlier,
6773,14,nb_seaux,TRUE,normal distribution outlier,
6774,50,nb_seaux,TRUE,normal distribution outlier,
6775,12,nb_seaux,TRUE,normal distribution outlier,
6787,14,nb_seaux,TRUE,normal distribution outlier,
6824,15,nb_seaux,TRUE,normal distribution outlier,
6827,35,nb_seaux,TRUE,normal distribution outlier,
6835,40,nb_seaux,TRUE,normal distribution outlier,
6848,15,nb_seaux,TRUE,normal distribution outlier,
6912,14,nb_seaux,TRUE,normal distribution outlier,
6913,24,nb_seaux,TRUE,normal distribution outlier,
6915,10,nb_seaux,TRUE,normal distribution outlier,
6916,15,nb_seaux,TRUE,normal distribution outlier,
6954,15,nb_seaux,TRUE,normal distribution outlier,
7267,15,nb_seaux,TRUE,normal distribution outlier,
7270,15,nb_seaux,TRUE,normal distribution outlier,
7453,20,nb_seaux,TRUE,normal distribution outlier,
7468,30,nb_seaux,TRUE,normal distribution outlier,
7577,15,nb_seaux,TRUE,normal distribution outlier,
7870,15,nb_seaux,TRUE,normal distribution outlier,
7903,30,nb_seaux,TRUE,normal distribution outlier,
7907,15,nb_seaux,TRUE,normal distribution outlier,
7911,15,nb_seaux,TRUE,normal distribution outlier,
7918,15,nb_seaux,TRUE,normal distribution outlier,
7922,30,nb_seaux,TRUE,normal distribution outlier,
7924,15,nb_seaux,TRUE,normal distribution outlier,
7926,15,nb_seaux,TRUE,normal distribution outlier,
7928,15,nb_seaux,TRUE,normal distribution outlier,
7931,15,nb_seaux,TRUE,normal distribution outlier,
7933,20,nb_seaux,TRUE,normal distribution outlier,
7935,15,nb_seaux,TRUE,normal distribution outlier,
7937,15,nb_seaux,TRUE,normal distribution outlier,
7939,15,nb_seaux,TRUE,normal distribution outlier,
7941,30,nb_seaux,TRUE,normal distribution outlier,
7945,15,nb_seaux,TRUE,normal distribution outlier,
7947,30,nb_seaux,TRUE,normal distribution outlier,
10,20,nb_mousticaire,TRUE,log normal distribution outlier,
315,10,nb_mousticaire,TRUE,log normal distribution outlier,
320,18,nb_mousticaire,TRUE,log normal distribution outlier,
720,10,nb_mousticaire,TRUE,log normal distribution outlier,
1087,15,nb_mousticaire,TRUE,log normal distribution outlier,
1270,9,nb_mousticaire,TRUE,log normal distribution outlier,
1295,9,nb_mousticaire,TRUE,log normal distribution outlier,
1301,12,nb_mousticaire,TRUE,log normal distribution outlier,
1814,9,nb_mousticaire,TRUE,log normal distribution outlier,
2986,10,nb_mousticaire,TRUE,log normal distribution outlier,
3072,11,nb_mousticaire,TRUE,log normal distribution outlier,
3381,12,nb_mousticaire,TRUE,log normal distribution outlier,
3463,23,nb_mousticaire,TRUE,log normal distribution outlier,
5210,10,nb_mousticaire,TRUE,log normal distribution outlier,
5946,12,nb_mousticaire,TRUE,log normal distribution outlier,
6760,24,nb_mousticaire,TRUE,log normal distribution outlier,
6926,9,nb_mousticaire,TRUE,log normal distribution outlier,
8781,10,nb_mousticaire,TRUE,log normal distribution outlier,
8793,31,nb_mousticaire,TRUE,log normal distribution outlier,
8814,9,nb_mousticaire,TRUE,log normal distribution outlier,
8848,10,nb_mousticaire,TRUE,log normal distribution outlier,
8905,9,nb_mousticaire,TRUE,log normal distribution outlier,
96,16,nb_casseroles,TRUE,log normal distribution outlier,
113,65,nb_casseroles,TRUE,log normal distribution outlier,
319,18,nb_casseroles,TRUE,log normal distribution outlier,
320,35,nb_casseroles,TRUE,log normal distribution outlier,
434,45,nb_casseroles,TRUE,log normal distribution outlier,
461,20,nb_casseroles,TRUE,log normal distribution outlier,
981,20,nb_casseroles,TRUE,log normal distribution outlier,
2864,20,nb_casseroles,TRUE,log normal distribution outlier,
2867,20,nb_casseroles,TRUE,log normal distribution outlier,
2870,25,nb_casseroles,TRUE,log normal distribution outlier,
2872,20,nb_casseroles,TRUE,log normal distribution outlier,
2873,35,nb_casseroles,TRUE,log normal distribution outlier,
2875,30,nb_casseroles,TRUE,log normal distribution outlier,
2879,20,nb_casseroles,TRUE,log normal distribution outlier,
2893,25,nb_casseroles,TRUE,log normal distribution outlier,
4024,50,nb_casseroles,TRUE,log normal distribution outlier,
4268,30,nb_casseroles,TRUE,log normal distribution outlier,
5129,25,nb_casseroles,TRUE,log normal distribution outlier,
5135,20,nb_casseroles,TRUE,log normal distribution outlier,
5136,25,nb_casseroles,TRUE,log normal distribution outlier,
5257,100,nb_casseroles,TRUE,log normal distribution outlier,
5380,20,nb_casseroles,TRUE,log normal distribution outlier,
5388,20,nb_casseroles,TRUE,log normal distribution outlier,
5462,35,nb_casseroles,TRUE,log normal distribution outlier,
5720,19,nb_casseroles,TRUE,log normal distribution outlier,
6485,30,nb_casseroles,TRUE,log normal distribution outlier,
7577,20,nb_casseroles,TRUE,log normal distribution outlier,
7616,20,nb_casseroles,TRUE,log normal distribution outlier,
7651,100,nb_casseroles,TRUE,log normal distribution outlier,
7652,30,nb_casseroles,TRUE,log normal distribution outlier,
7653,100,nb_casseroles,TRUE,log normal distribution outlier,
7654,20,nb_casseroles,TRUE,log normal distribution outlier,
7655,20,nb_casseroles,TRUE,log normal distribution outlier,
7656,20,nb_casseroles,TRUE,log normal distribution outlier,
7658,20,nb_casseroles,TRUE,log normal distribution outlier,
7659,20,nb_casseroles,TRUE,log normal distribution outlier,
7661,20,nb_casseroles,TRUE,log normal distribution outlier,
7662,20,nb_casseroles,TRUE,log normal distribution outlier,
7663,20,nb_casseroles,TRUE,log normal distribution outlier,
7665,30,nb_casseroles,TRUE,log normal distribution outlier,
7666,60,nb_casseroles,TRUE,log normal distribution outlier,
7667,50,nb_casseroles,TRUE,log normal distribution outlier,
7668,20,nb_casseroles,TRUE,log normal distribution outlier,
7669,60,nb_casseroles,TRUE,log normal distribution outlier,
7670,20,nb_casseroles,TRUE,log normal distribution outlier,
7671,30,nb_casseroles,TRUE,log normal distribution outlier,
7672,20,nb_casseroles,TRUE,log normal distribution outlier,
7874,25,nb_casseroles,TRUE,log normal distribution outlier,
7905,25,nb_casseroles,TRUE,log normal distribution outlier,
7907,25,nb_casseroles,TRUE,log normal distribution outlier,
7911,30,nb_casseroles,TRUE,log normal distribution outlier,
7913,35,nb_casseroles,TRUE,log normal distribution outlier,
7922,25,nb_casseroles,TRUE,log normal distribution outlier,
7926,20,nb_casseroles,TRUE,log normal distribution outlier,
7931,25,nb_casseroles,TRUE,log normal distribution outlier,
7933,20,nb_casseroles,TRUE,log normal distribution outlier,
7935,25,nb_casseroles,TRUE,log normal distribution outlier,
7937,20,nb_casseroles,TRUE,log normal distribution outlier,
8207,20,nb_casseroles,TRUE,log normal distribution outlier,
8208,20,nb_casseroles,TRUE,log normal distribution outlier,
8247,30,nb_casseroles,TRUE,log normal distribution outlier,
8999,16,nb_casseroles,TRUE,log normal distribution outlier,
9000,16,nb_casseroles,TRUE,log normal distribution outlier,
9007,20,nb_casseroles,TRUE,log normal distribution outlier,
9086,16,nb_casseroles,TRUE,log normal distribution outlier,
9132,16,nb_casseroles,TRUE,log normal distribution outlier,
10,20,nb_couchage,TRUE,log normal distribution outlier,
861,35,nb_couchage,TRUE,log normal distribution outlier,
2846,9,nb_couchage,TRUE,log normal distribution outlier,
2986,10,nb_couchage,TRUE,log normal distribution outlier,
3381,10,nb_couchage,TRUE,log normal distribution outlier,
3451,10,nb_couchage,TRUE,log normal distribution outlier,
3488,10,nb_couchage,TRUE,log normal distribution outlier,
5093,9,nb_couchage,TRUE,log normal distribution outlier,
5176,9,nb_couchage,TRUE,log normal distribution outlier,
5794,11,nb_couchage,TRUE,log normal distribution outlier,
7721,10,nb_couchage,TRUE,log normal distribution outlier,
7789,12,nb_couchage,TRUE,log normal distribution outlier,
8791,12,nb_couchage,TRUE,log normal distribution outlier,
8793,19,nb_couchage,TRUE,log normal distribution outlier,
8905,9,nb_couchage,TRUE,log normal distribution outlier,
8982,10,nb_couchage,TRUE,log normal distribution outlier,
9014,18,nb_couchage,TRUE,log normal distribution outlier,
9060,9,nb_couchage,TRUE,log normal distribution outlier,
9129,12,nb_couchage,TRUE,log normal distribution outlier,
59,10,nb_draps,TRUE,log normal distribution outlier,
83,16,nb_draps,TRUE,log normal distribution outlier,
96,17,nb_draps,TRUE,log normal distribution outlier,
98,11,nb_draps,TRUE,log normal distribution outlier,
112,12,nb_draps,TRUE,log normal distribution outlier,
113,10,nb_draps,TRUE,log normal distribution outlier,
136,12,nb_draps,TRUE,log normal distribution outlier,
140,11,nb_draps,TRUE,log normal distribution outlier,
142,12,nb_draps,TRUE,log normal distribution outlier,
147,10,nb_draps,TRUE,log normal distribution outlier,
172,20,nb_draps,TRUE,log normal distribution outlier,
173,10,nb_draps,TRUE,log normal distribution outlier,
174,10,nb_draps,TRUE,log normal distribution outlier,
175,18,nb_draps,TRUE,log normal distribution outlier,
220,15,nb_draps,TRUE,log normal distribution outlier,
272,10,nb_draps,TRUE,log normal distribution outlier,
308,10,nb_draps,TRUE,log normal distribution outlier,
319,10,nb_draps,TRUE,log normal distribution outlier,
320,19,nb_draps,TRUE,log normal distribution outlier,
736,12,nb_draps,TRUE,log normal distribution outlier,
821,14,nb_draps,TRUE,log normal distribution outlier,
847,15,nb_draps,TRUE,log normal distribution outlier,
861,20,nb_draps,TRUE,log normal distribution outlier,
1505,10,nb_draps,TRUE,log normal distribution outlier,
1807,10,nb_draps,TRUE,log normal distribution outlier,
2419,10,nb_draps,TRUE,log normal distribution outlier,
2665,13,nb_draps,TRUE,log normal distribution outlier,
2800,10,nb_draps,TRUE,log normal distribution outlier,
2986,10,nb_draps,TRUE,log normal distribution outlier,
3072,10,nb_draps,TRUE,log normal distribution outlier,
3298,44,nb_draps,TRUE,log normal distribution outlier,
3366,15,nb_draps,TRUE,log normal distribution outlier,
3399,12,nb_draps,TRUE,log normal distribution outlier,
4683,10,nb_draps,TRUE,log normal distribution outlier,
4846,12,nb_draps,TRUE,log normal distribution outlier,
5404,10,nb_draps,TRUE,log normal distribution outlier,
7874,12,nb_draps,TRUE,log normal distribution outlier,
8387,10,nb_draps,TRUE,log normal distribution outlier,
2673,2000,nfi_4_personnes_abri,TRUE,normal distribution outlier,
2677,1000,nfi_4_personnes_abri,TRUE,normal distribution outlier,
3032,4500,nfi_4_personnes_abri,TRUE,normal distribution outlier,
371,21250,nfi_5_taille_abri,TRUE,normal distribution outlier,
1240,4250,nfi_5_taille_abri,TRUE,normal distribution outlier,
1847,4300,nfi_5_taille_abri,TRUE,normal distribution outlier,
1854,4600,nfi_5_taille_abri,TRUE,normal distribution outlier,
1973,1000,nfi_5_taille_abri,TRUE,normal distribution outlier,
2475,1256,nfi_5_taille_abri,TRUE,normal distribution outlier,
2481,1256,nfi_5_taille_abri,TRUE,normal distribution outlier,
3873,1256,nfi_5_taille_abri,TRUE,normal distribution outlier,
